SKU,recent_avg_sales,previous_avg_sales,sales_trend,target
JNE1233-BLUE-KR-031-XL,0.1333333333333333,0.2,-0.0555555555555555,1
JNE1233-BLUE-KR-031-XS,0.1666666666666666,0.0333333333333333,0.1290322580645161,2
JNE1233-BLUE-KR-031-XXL,0.3,0.3333333333333333,-0.0249999999999999,1
JNE1233-BLUE-KR-031-XXXL,0.2333333333333333,0.0333333333333333,0.1935483870967742,2
JNE1234-MULTI-KR-032-L,0.1,0.0,0.1,2
JNE1234-MULTI-KR-032-M,0.1333333333333333,0.1333333333333333,0.0,1
JNE1234-MULTI-KR-032-S,0.1666666666666666,0.0,0.1666666666666666,2
JNE1234-MULTI-KR-032-XL,0.2333333333333333,0.1,0.1212121212121212,2
JNE1234-MULTI-KR-032-XXL,0.1,0.0333333333333333,0.064516129032258,1
JNE1234-MULTI-KR-032-XXXL,0.1,0.0333333333333333,0.064516129032258,1
JNE1408-GREY-KR-UDF19-L,0.2,0.1,0.0909090909090909,1
JNE1408-GREY-KR-UDF19-XL,0.1,0.0,0.1,2
JNE1408-GREY-KR-UDF19-XXL,0.0666666666666666,0.1666666666666666,-0.0857142857142857,1
JNE1408-KR-UDF19-A-XL,0.1,0.0666666666666666,0.03125,1
JNE1525-KR-UDF19-A-L,0.2333333333333333,0.0666666666666666,0.15625,2
JNE1525-KR-UDF19-A-S,0.1333333333333333,0.0666666666666666,0.0625,1
JNE1525-KR-UDF19-A-XS,0.1,0.0,0.1,2
JNE1525-KR-UDF19-A-XXXL,0.0666666666666666,0.0,0.0666666666666666,1
JNE1525-KR-UDF19BLACK-L,0.2,0.0333333333333333,0.1612903225806451,2
JNE1525-KR-UDF19BLACK-M,0.5333333333333333,0.1666666666666666,0.3142857142857143,2
JNE1525-KR-UDF19BLACK-S,0.1,0.0333333333333333,0.064516129032258,1
JNE1525-KR-UDF19BLACK-XL,0.0666666666666666,0.0333333333333333,0.032258064516129,1
JNE1525-KR-UDF19BLACK-XS,0.1666666666666666,0.0333333333333333,0.1290322580645161,2
JNE1525-KR-UDF19BLACK-XXL,0.2,0.1,0.0909090909090909,1
JNE1525-KR-UDF19BLACK-XXXL,0.2,0.0333333333333333,0.1612903225806451,2
JNE1906-KR-031-L,0.1666666666666666,0.3,-0.1025641025641025,0
JNE1906-KR-031-M,0.2666666666666666,0.3,-0.0256410256410256,1
JNE1906-KR-031-S,0.2,0.5,-0.1999999999999999,0
JNE1906-KR-031-XL,0.2,0.1,0.0909090909090909,1
JNE1906-KR-031-XS,0.1333333333333333,0.1,0.0303030303030302,1
JNE1906-KR-031-XXXL,0.3,0.2666666666666666,0.0263157894736842,1
JNE1951-KR-155-M,0.0666666666666666,0.0666666666666666,0.0,1
JNE1951-KR-155-XL,0.1333333333333333,0.1,0.0303030303030302,1
JNE1951-KR-155-XXL,0.2,0.2333333333333333,-0.027027027027027,1
JNE1977-KR-237-L,0.1666666666666666,0.1,0.0606060606060605,1
JNE1977-KR-237-M,0.0333333333333333,0.2,-0.1388888888888889,0
JNE1977-KR-237-XL,0.0333333333333333,0.0,0.0333333333333333,1
JNE1977-KR-237-XS,0.1333333333333333,0.0333333333333333,0.0967741935483871,1
JNE1977-KR-237-XXL,0.1,0.4,-0.2142857142857143,0
JNE1998-KR-311-M,0.0333333333333333,0.1333333333333333,-0.088235294117647,1
JNE1998-KR-311-XL,0.1666666666666666,0.2666666666666666,-0.0789473684210526,1
JNE1998-KR-311-XXL,0.1,0.3333333333333333,-0.175,0
JNE2009-KR-310-L,0.0333333333333333,0.0,0.0333333333333333,1
JNE2009-KR-310-M,0.1333333333333333,0.0333333333333333,0.0967741935483871,1
JNE2014-KR-178-L,0.7,0.6666666666666666,0.0199999999999999,1
JNE2014-KR-178-M,0.7,0.6,0.0624999999999999,1
JNE2014-KR-178-S,0.3333333333333333,0.4666666666666667,-0.0909090909090909,1
JNE2014-KR-178-XL,0.2666666666666666,1.7,-0.5308641975308642,0
JNE2014-KR-178-XS,0.3,0.2,0.0833333333333333,1
JNE2014-KR-178-XXL,0.1333333333333333,0.8,-0.3703703703703704,0
JNE2014-KR-178-XXXL,0.4,0.6666666666666666,-0.1599999999999999,0
JNE2032-KR-205-L,0.2,0.0333333333333333,0.1612903225806451,2
JNE2032-KR-205-M,0.1333333333333333,0.0333333333333333,0.0967741935483871,1
JNE2032-KR-205-S,0.1333333333333333,0.0,0.1333333333333333,2
JNE2032-KR-205-XL,0.1666666666666666,0.2,-0.0277777777777777,1
JNE2032-KR-205-XS,0.1333333333333333,0.0,0.1333333333333333,2
JNE2032-KR-205-XXL,0.2333333333333333,0.1666666666666666,0.0571428571428571,1
JNE2032-KR-205-XXXL,0.1,0.2,-0.0833333333333333,1
JNE2049-KR-351-S,0.1,0.0333333333333333,0.064516129032258,1
JNE2049-KR-351-XL,0.2,0.0,0.2,2
JNE2049-KR-351-XS,0.2,0.1,0.0909090909090909,1
JNE2049-KR-351-XXL,0.1666666666666666,0.0,0.1666666666666666,2
JNE2049-KR-351-XXXL1,0.3,0.0666666666666666,0.21875,2
JNE2086-KR-389-L,0.2,0.2,0.0,1
JNE2086-KR-389-XXXL,0.0666666666666666,0.0,0.0666666666666666,1
JNE2100-KR-144-L,0.2333333333333333,0.4666666666666667,-0.1590909090909091,0
JNE2100-KR-144-S,0.1333333333333333,0.2,-0.0555555555555555,1
JNE2100-KR-144-XL,0.2666666666666666,0.4,-0.0952380952380952,1
JNE2100-KR-144-XS,0.0666666666666666,0.0,0.0666666666666666,1
JNE2100-KR-144-XXL,0.2333333333333333,0.4333333333333333,-0.1395348837209302,0
JNE2101-KR-210-S,0.1,0.0,0.1,2
JNE2113-KR-381-XXL,0.0,0.2,-0.1666666666666666,0
JNE2132-KR-398-XXL,0.1,0.0333333333333333,0.064516129032258,1
JNE2153-KR-278-A-M,0.2666666666666666,0.1666666666666666,0.0857142857142857,1
JNE2153-KR-278-A-S,0.2666666666666666,0.1666666666666666,0.0857142857142857,1
JNE2153-KR-278-A-XXL,0.2,0.1,0.0909090909090909,1
JNE2153-KR-278-A-XXXL,0.2333333333333333,0.2,0.0277777777777777,1
JNE2171-KR-437-L,0.2,0.0333333333333333,0.1612903225806451,2
JNE2171-KR-437-M,0.4666666666666667,0.7666666666666667,-0.169811320754717,0
JNE2171-KR-437-S,0.2333333333333333,0.2333333333333333,0.0,1
JNE2171-KR-437-XL,0.0666666666666666,0.8666666666666667,-0.4285714285714286,0
JNE2171-KR-437-XXL,0.1,0.0333333333333333,0.064516129032258,1
JNE2199-KR-411-A-L,0.1333333333333333,0.6666666666666666,-0.32,0
JNE2199-KR-411-A-M,0.1,0.1333333333333333,-0.0294117647058823,1
JNE2199-KR-411-A-S,0.0666666666666666,0.0333333333333333,0.032258064516129,1
JNE2199-KR-411-A-XL,0.1333333333333333,0.4,-0.1904761904761905,0
JNE2199-KR-411-A-XS,0.0666666666666666,0.0333333333333333,0.032258064516129,1
JNE2199-KR-411-A-XXL,0.1666666666666666,0.2666666666666666,-0.0789473684210526,1
JNE2199-KR-411-A-XXXL,0.2333333333333333,0.2333333333333333,0.0,1
JNE2205-KR-467-A-M,0.2,0.3,-0.0769230769230769,1
JNE2205-KR-467-A-XL,0.0333333333333333,0.2333333333333333,-0.1621621621621621,0
JNE2265-KR-501-L,0.1666666666666666,0.1,0.0606060606060605,1
JNE2265-KR-501-M,0.1333333333333333,0.0666666666666666,0.0625,1
JNE2265-KR-501-S,0.1,0.1333333333333333,-0.0294117647058823,1
JNE2265-KR-501-XL,0.1333333333333333,0.0333333333333333,0.0967741935483871,1
JNE2265-KR-501-XS,0.2,0.1333333333333333,0.0588235294117647,1
JNE2265-KR-501-XXL,0.2666666666666666,0.0,0.2666666666666666,2
JNE2266-KR-490-A-M,0.1333333333333333,0.0333333333333333,0.0967741935483871,1
JNE2266-KR-490-A-XL,0.2,0.0,0.2,2
JNE2266-KR-490-A-XS,0.1,0.0333333333333333,0.064516129032258,1
JNE2266-KR-490-A-XXL,0.1,0.0333333333333333,0.064516129032258,1
JNE2270-KR-487-A-L,0.3,0.3666666666666666,-0.048780487804878,1
JNE2270-KR-487-A-M,0.4666666666666667,0.5,-0.0222222222222222,1
JNE2270-KR-487-A-S,0.2666666666666666,0.4,-0.0952380952380952,1
JNE2270-KR-487-A-XL,0.6333333333333333,0.4666666666666667,0.1136363636363636,2
JNE2270-KR-487-A-XS,0.2,0.1333333333333333,0.0588235294117647,1
JNE2270-KR-487-A-XXL,0.3666666666666666,1.2333333333333334,-0.3880597014925373,0
JNE2291-KR-602-L,0.1666666666666666,0.2666666666666666,-0.0789473684210526,1
JNE2291-KR-602-M,0.3333333333333333,0.0,0.3333333333333333,2
JNE2291-KR-602-S,0.1333333333333333,0.1333333333333333,0.0,1
JNE2291-KR-602-XL,0.0333333333333333,0.0666666666666666,-0.03125,1
JNE2291-KR-602-XS,0.1333333333333333,0.0333333333333333,0.0967741935483871,1
JNE2291-KR-602-XXL,0.3,0.0,0.3,2
JNE2291-KR-602-XXXL,0.2,0.0666666666666666,0.125,2
JNE2305-KR-533-L,0.5333333333333333,0.2333333333333333,0.2432432432432432,2
JNE2305-KR-533-M,1.8666666666666667,1.5666666666666669,0.1168831168831169,2
JNE2305-KR-533-XL,1.3333333333333333,1.1666666666666667,0.0769230769230768,1
JNE2305-KR-533-XS,0.3666666666666666,0.4333333333333333,-0.0465116279069767,1
JNE2305-KR-533-XXL,0.1333333333333333,0.5333333333333333,-0.2608695652173913,0
JNE3030-KR-L,0.1333333333333333,0.0333333333333333,0.0967741935483871,1
JNE3030-KR-XXXL,0.2666666666666666,0.3,-0.0256410256410256,1
JNE3042-KR-M,0.0333333333333333,0.0666666666666666,-0.03125,1
JNE3068-KR-A-L,0.1333333333333333,0.2666666666666666,-0.1052631578947368,0
JNE3068-KR-A-M,0.1,0.1333333333333333,-0.0294117647058823,1
JNE3068-KR-A-S,0.1,0.1,0.0,1
JNE3068-KR-A-XL,0.1666666666666666,0.1333333333333333,0.0294117647058823,1
JNE3068-KR-A-XXL,0.5,0.2333333333333333,0.2162162162162162,2
JNE3160-KR-G-L,0.2666666666666666,0.7333333333333333,-0.2692307692307692,0
JNE3160-KR-G-M,0.4333333333333333,0.9666666666666668,-0.2711864406779661,0
JNE3160-KR-G-S,0.3,0.5333333333333333,-0.1521739130434782,0
JNE3160-KR-G-XL,0.2666666666666666,0.3666666666666666,-0.073170731707317,1
JNE3160-KR-G-XXL,0.2666666666666666,0.4,-0.0952380952380952,1
JNE3160-KR-G-XXXL,0.2,0.3,-0.0769230769230769,1
JNE3160-KR-L,0.3666666666666666,0.4666666666666667,-0.0681818181818182,1
JNE3160-KR-S,0.3,0.0666666666666666,0.21875,2
JNE3160-KR-XS,0.2666666666666666,0.0333333333333333,0.2258064516129032,2
JNE3160-KR-XXXL,0.1666666666666666,0.0666666666666666,0.09375,1
JNE3252-KR-M,0.1,0.0333333333333333,0.064516129032258,1
JNE3252-KR-XL,0.3666666666666666,0.1333333333333333,0.2058823529411764,2
JNE3252-KR-XXXL,0.2333333333333333,0.1666666666666666,0.0571428571428571,1
JNE3255-KR-XL,0.0333333333333333,0.0666666666666666,-0.03125,1
JNE3256-KR-L,0.0333333333333333,0.0333333333333333,0.0,1
JNE3256-KR-XL,0.2,0.0666666666666666,0.125,2
JNE3256-KR-XXXL,0.1666666666666666,0.1333333333333333,0.0294117647058823,1
JNE3261-KR-M,0.3333333333333333,0.2333333333333333,0.081081081081081,1
JNE3261-KR-S,0.1666666666666666,0.1666666666666666,0.0,1
JNE3261-KR-XS,0.1,0.0,0.1,2
JNE3261-KR-XXL,0.2666666666666666,0.3666666666666666,-0.073170731707317,1
JNE3261-KR-XXXL,0.1,0.0333333333333333,0.064516129032258,1
JNE3265-KR-M,0.3666666666666666,0.0333333333333333,0.3225806451612902,2
JNE3265-KR-S,0.1666666666666666,0.0,0.1666666666666666,2
JNE3265-KR-XXL,0.7,0.1666666666666666,0.4571428571428571,2
JNE3270-KR-S,0.0666666666666666,0.1,-0.0303030303030303,1
JNE3270-KR-XL,0.0666666666666666,0.1,-0.0303030303030303,1
JNE3270-KR-XXXL,0.0333333333333333,0.0666666666666666,-0.03125,1
JNE3273-KR-L,0.0333333333333333,0.0,0.0333333333333333,1
JNE3273-KR-M,0.1,0.0333333333333333,0.064516129032258,1
JNE3288-KR-L,0.0666666666666666,0.1333333333333333,-0.0588235294117647,1
JNE3288-KR-XL,0.0666666666666666,0.0333333333333333,0.032258064516129,1
JNE3288-KR-XS,0.0333333333333333,0.0,0.0333333333333333,1
JNE3288-KR-XXL,0.0,0.0333333333333333,-0.032258064516129,1
JNE3288-KR-XXXL,0.0666666666666666,0.0666666666666666,0.0,1
JNE3291-KR-L,1.4333333333333331,1.2,0.106060606060606,2
JNE3291-KR-M,2.1666666666666665,1.0666666666666669,0.532258064516129,2
JNE3291-KR-S,0.8333333333333334,0.6333333333333333,0.1224489795918367,2
JNE3291-KR-XL,1.8,1.5,0.12,2
JNE3291-KR-XS,0.3333333333333333,0.0,0.3333333333333333,2
JNE3291-KR-XXL,1.2333333333333334,1.4,-0.0694444444444443,1
JNE3291-KR-XXXL,0.6666666666666666,0.5,0.111111111111111,2
JNE3294-KR-L,0.1,0.5666666666666667,-0.2978723404255319,0
JNE3294-KR-M,0.2666666666666666,0.4,-0.0952380952380952,1
JNE3294-KR-S,0.1333333333333333,0.2333333333333333,-0.081081081081081,1
JNE3294-KR-XL,0.2666666666666666,0.6333333333333333,-0.2244897959183673,0
JNE3294-KR-XS,0.1333333333333333,0.1666666666666666,-0.0285714285714285,1
JNE3294-KR-XXL,0.5,0.2666666666666666,0.1842105263157895,2
JNE3294-KR-XXXL,0.4,0.6,-0.1249999999999999,0
JNE3311-KR-M,0.1,0.0333333333333333,0.064516129032258,1
JNE3311-KR-S,0.1333333333333333,0.0333333333333333,0.0967741935483871,1
JNE3311-KR-XS,0.1,0.2333333333333333,-0.1081081081081081,0
JNE3311-KR-XXXL,0.0333333333333333,0.0666666666666666,-0.03125,1
JNE3313-KR-A-M,0.0666666666666666,0.0333333333333333,0.032258064516129,1
JNE3313-KR-XL,0.0333333333333333,0.0333333333333333,0.0,1
JNE3323-KR-A-L,0.0333333333333333,0.0,0.0333333333333333,1
JNE3334-KR-L,0.6666666666666666,0.5,0.111111111111111,2
JNE3334-KR-M,0.4333333333333333,0.5,-0.0444444444444444,1
JNE3334-KR-S,0.3333333333333333,0.1333333333333333,0.1764705882352941,2
JNE3334-KR-XL,0.6666666666666666,0.4,0.1904761904761904,2
JNE3334-KR-XXL,0.3666666666666666,0.6333333333333333,-0.1632653061224489,0
JNE3336-KR-XS,0.1,0.0,0.1,2
JNE3339-KR-XS,0.0666666666666666,0.0666666666666666,0.0,1
JNE3348-KR-L,0.2,0.0,0.2,2
JNE3348-KR-M,0.0333333333333333,0.0,0.0333333333333333,1
JNE3348-KR-S,0.0666666666666666,0.0333333333333333,0.032258064516129,1
JNE3348-KR-XL,0.1333333333333333,0.0,0.1333333333333333,2
JNE3348-KR-XS,0.1,0.0,0.1,2
JNE3348-KR-XXL,0.0666666666666666,0.0666666666666666,0.0,1
JNE3348-KR-XXXL,0.0666666666666666,0.0,0.0666666666666666,1
JNE3363-KR-1032-M,0.3666666666666666,0.3,0.0512820512820512,1
JNE3363-KR-1032-XL,0.6666666666666666,0.2333333333333333,0.3513513513513513,2
JNE3363-KR-1032-XXL,0.3333333333333333,0.7,-0.2156862745098039,0
JNE3363-KR-1032-XXXL,0.1,0.6666666666666666,-0.34,0
JNE3364-KR-1051-A-L,0.9666666666666668,1.1333333333333333,-0.0781249999999999,1
JNE3364-KR-1051-A-M,0.1,0.4666666666666667,-0.25,0
JNE3364-KR-1051-A-S,0.0666666666666666,0.1,-0.0303030303030303,1
JNE3364-KR-1051-A-XL,0.0666666666666666,0.2666666666666666,-0.1578947368421052,0
JNE3364-KR-1051-A-XXXL,0.2,0.2666666666666666,-0.0526315789473684,1
JNE3364-KR-1051-XL,0.0333333333333333,0.0333333333333333,0.0,1
JNE3364-KR-1051-XXL,0.0333333333333333,0.0333333333333333,0.0,1
JNE3364-KR-1051-XXXL,0.1333333333333333,0.0666666666666666,0.0625,1
JNE3365-KR-1052-A-L,0.2333333333333333,0.1666666666666666,0.0571428571428571,1
JNE3365-KR-1052-A-M,0.1666666666666666,0.6,-0.2708333333333333,0
JNE3365-KR-1052-A-XL,0.1666666666666666,0.8,-0.3518518518518519,0
JNE3365-KR-1052-A-XXL,0.2666666666666666,0.2333333333333333,0.027027027027027,1
JNE3365-KR-1052-A-XXXL,0.3333333333333333,0.3333333333333333,0.0,1
JNE3365-KR-1052-L,0.1666666666666666,0.1666666666666666,0.0,1
JNE3365-KR-1052-XL,0.2333333333333333,0.1333333333333333,0.088235294117647,1
JNE3366-KR-1053-A-XXL,0.0333333333333333,0.0666666666666666,-0.03125,1
JNE3366-KR-1053-L,0.4333333333333333,0.5,-0.0444444444444444,1
JNE3366-KR-1053-M,0.2666666666666666,0.6,-0.2083333333333333,0
JNE3366-KR-1053-S,0.2666666666666666,0.0,0.2666666666666666,2
JNE3366-KR-1053-XL,0.6666666666666666,0.5333333333333333,0.0869565217391304,1
JNE3366-KR-1053-XS,0.2,0.0,0.2,2
JNE3366-KR-1053-XXL,0.4333333333333333,0.6666666666666666,-0.1399999999999999,0
JNE3366-KR-1053-XXXL,0.8333333333333334,0.5,0.2222222222222222,2
JNE3368-KR-L,0.5333333333333333,1.1666666666666667,-0.2923076923076923,0
JNE3368-KR-M,0.2,0.5,-0.1999999999999999,0
JNE3368-KR-S,0.1666666666666666,0.8,-0.3518518518518519,0
JNE3368-KR-XL,0.4333333333333333,1.4333333333333331,-0.410958904109589,0
JNE3368-KR-XS,0.1666666666666666,0.2666666666666666,-0.0789473684210526,1
JNE3368-KR-XXL,1.2666666666666666,2.466666666666667,-0.3461538461538462,0
JNE3368-KR-XXXL,0.3,2.2,-0.59375,0
JNE3369-KR-L,0.0666666666666666,0.0333333333333333,0.032258064516129,1
JNE3369-KR-XXL,0.1,0.1333333333333333,-0.0294117647058823,1
JNE3371-KR-M,0.1,0.3333333333333333,-0.175,0
JNE3371-KR-S,0.1333333333333333,0.1666666666666666,-0.0285714285714285,1
JNE3371-KR-XL,0.1333333333333333,0.2333333333333333,-0.081081081081081,1
JNE3371-KR-XS,0.0333333333333333,0.0,0.0333333333333333,1
JNE3373-KR-L,1.0333333333333334,1.7,-0.2469135802469135,0
JNE3373-KR-M,2.8666666666666667,1.5333333333333334,0.5263157894736842,2
JNE3373-KR-S,0.9666666666666668,1.6,-0.2435897435897436,0
JNE3373-KR-XL,0.8333333333333334,3.433333333333333,-0.5864661654135337,0
JNE3373-KR-XS,0.5,0.6,-0.0624999999999999,1
JNE3373-KR-XXL,0.9666666666666668,2.3,-0.404040404040404,0
JNE3373-KR-XXXL,1.1666666666666667,3.9,-0.5578231292517006,0
JNE3376-KR-L,0.4,0.1666666666666666,0.2,2
JNE3376-KR-M,0.3333333333333333,0.3,0.0256410256410256,1
JNE3376-KR-S,0.3,0.0,0.3,2
JNE3376-KR-XL,0.3666666666666666,0.2,0.1388888888888888,2
JNE3376-KR-XS,0.2333333333333333,0.1,0.1212121212121212,2
JNE3376-KR-XXL,0.2333333333333333,0.1333333333333333,0.088235294117647,1
JNE3376-KR-XXXL,0.0666666666666666,0.1666666666666666,-0.0857142857142857,1
JNE3383-KR-A-M,0.0666666666666666,0.0333333333333333,0.032258064516129,1
JNE3383-KR-A-S,0.0333333333333333,0.0,0.0333333333333333,1
JNE3383-KR-A-XL,0.1,0.0,0.1,2
JNE3383-KR-A-XS,0.0666666666666666,0.0,0.0666666666666666,1
JNE3383-KR-A-XXL,0.1,0.0333333333333333,0.064516129032258,1
JNE3383-KR-A-XXXL,0.1,0.0333333333333333,0.064516129032258,1
JNE3384-KR-L,0.1,0.1666666666666666,-0.0571428571428571,1
JNE3384-KR-S,0.1,0.1333333333333333,-0.0294117647058823,1
JNE3384-KR-XL,0.1333333333333333,0.0,0.1333333333333333,2
JNE3384-KR-XS,0.1,0.0333333333333333,0.064516129032258,1
JNE3384-KR-XXL,0.1,0.1,0.0,1
JNE3384-KR-XXXL,0.1666666666666666,0.1,0.0606060606060605,1
JNE3391-KR-L,0.0666666666666666,0.0,0.0666666666666666,1
JNE3391-KR-S,0.2333333333333333,0.0666666666666666,0.15625,2
JNE3391-KR-XS,0.0666666666666666,0.0333333333333333,0.032258064516129,1
JNE3391-KR-XXXL,0.0333333333333333,0.0666666666666666,-0.03125,1
JNE3396-KR-L,0.2,0.2,0.0,1
JNE3396-KR-M,0.0333333333333333,0.0,0.0333333333333333,1
JNE3396-KR-S,0.2666666666666666,0.0666666666666666,0.1875,2
JNE3396-KR-XL,0.8333333333333334,0.2333333333333333,0.4864864864864865,2
JNE3396-KR-XS,0.0666666666666666,0.0666666666666666,0.0,1
JNE3396-KR-XXL,0.4666666666666667,0.2,0.2222222222222222,2
JNE3396-KR-XXXL,0.1333333333333333,0.3333333333333333,-0.15,0
JNE3398-KR-XS,0.0666666666666666,0.0666666666666666,0.0,1
JNE3399-KR-L,0.9333333333333332,3.033333333333333,-0.5206611570247933,0
JNE3399-KR-M,1.8666666666666667,2.466666666666667,-0.1730769230769231,0
JNE3399-KR-S,1.2666666666666666,1.6,-0.1282051282051282,0
JNE3399-KR-XL,1.6333333333333333,1.8333333333333333,-0.0705882352941176,1
JNE3399-KR-XS,0.4333333333333333,0.5333333333333333,-0.0652173913043478,1
JNE3399-KR-XXL,0.6,0.1666666666666666,0.3714285714285714,2
JNE3399-KR-XXXL,0.6333333333333333,0.3666666666666666,0.1951219512195122,2
JNE3400-KR-L,0.2,0.0333333333333333,0.1612903225806451,2
JNE3400-KR-M,0.0333333333333333,0.0,0.0333333333333333,1
JNE3400-KR-XL,0.1333333333333333,0.0333333333333333,0.0967741935483871,1
JNE3400-KR-XXL,0.1,0.0,0.1,2
JNE3400-KR-XXXL,0.0666666666666666,0.0666666666666666,0.0,1
JNE3401-KR-M,0.1333333333333333,0.1333333333333333,0.0,1
JNE3401-KR-S,0.1,0.0333333333333333,0.064516129032258,1
JNE3401-KR-XS,0.0666666666666666,0.1333333333333333,-0.0588235294117647,1
JNE3401-KR-XXL,0.3333333333333333,0.1,0.212121212121212,2
JNE3404-KR-M,0.0666666666666666,0.1333333333333333,-0.0588235294117647,1
JNE3404-KR-S,0.0666666666666666,0.0333333333333333,0.032258064516129,1
JNE3404-KR-XL,0.2,0.1,0.0909090909090909,1
JNE3404-KR-XXXL,0.0666666666666666,0.0,0.0666666666666666,1
JNE3405-KR-L,0.7,4.266666666666667,-0.6772151898734177,0
JNE3405-KR-M,0.7666666666666667,4.433333333333334,-0.6748466257668712,0
JNE3405-KR-S,1.1,6.7,-0.7272727272727272,0
JNE3405-KR-XL,0.4333333333333333,1.9333333333333331,-0.5113636363636364,0
JNE3405-KR-XS,0.2,0.3333333333333333,-0.0999999999999999,1
JNE3405-KR-XXL,0.3666666666666666,1.9666666666666663,-0.5393258426966292,0
JNE3405-KR-XXXL,0.5,1.4,-0.375,0
JNE3407-KR-L,0.2,0.3,-0.0769230769230769,1
JNE3407-KR-M,0.2666666666666666,0.0333333333333333,0.2258064516129032,2
JNE3407-KR-S,0.0666666666666666,0.1,-0.0303030303030303,1
JNE3407-KR-XL,0.0666666666666666,0.0666666666666666,0.0,1
JNE3407-KR-XXL,0.1666666666666666,0.0,0.1666666666666666,2
JNE3408-KR-L,0.0333333333333333,0.0333333333333333,0.0,1
JNE3408-KR-XL,0.0333333333333333,0.0,0.0333333333333333,1
JNE3408-KR-XXL,0.1,0.1333333333333333,-0.0294117647058823,1
JNE3408-KR-XXXL,0.1333333333333333,0.0333333333333333,0.0967741935483871,1
JNE3412-KR-L,0.2333333333333333,0.1333333333333333,0.088235294117647,1
JNE3412-KR-M,0.3666666666666666,0.3,0.0512820512820512,1
JNE3412-KR-S,0.2333333333333333,0.0333333333333333,0.1935483870967742,2
JNE3412-KR-XL,0.1666666666666666,0.2,-0.0277777777777777,1
JNE3412-KR-XS,0.0666666666666666,0.1,-0.0303030303030303,1
JNE3412-KR-XXL,0.3,0.1666666666666666,0.1142857142857142,2
JNE3412-KR-XXXL,0.2333333333333333,0.1666666666666666,0.0571428571428571,1
JNE3416-KR-XXL,0.0666666666666666,0.0,0.0666666666666666,1
JNE3420-KR-S,0.0666666666666666,0.2333333333333333,-0.1351351351351351,0
JNE3421-KR-L,0.1333333333333333,0.1,0.0303030303030302,1
JNE3421-KR-M,0.0333333333333333,0.0333333333333333,0.0,1
JNE3421-KR-N-M,0.1,0.1666666666666666,-0.0571428571428571,1
JNE3421-KR-N-XL,0.1,0.2,-0.0833333333333333,1
JNE3421-KR-N-XXL,0.2333333333333333,0.2333333333333333,0.0,1
JNE3421-KR-XXL,0.1,0.1,0.0,1
JNE3422-KR-L,0.1333333333333333,0.0,0.1333333333333333,2
JNE3422-KR-M,0.0666666666666666,0.0,0.0666666666666666,1
JNE3422-KR-XL,0.0666666666666666,0.2333333333333333,-0.1351351351351351,0
JNE3422-KR-XXL,0.0666666666666666,0.5666666666666667,-0.3191489361702128,0
JNE3423-KR-L,0.3,1.4333333333333331,-0.4657534246575341,0
JNE3423-KR-M,0.2666666666666666,1.0333333333333334,-0.3770491803278689,0
JNE3423-KR-XXL,0.2666666666666666,0.6,-0.2083333333333333,0
JNE3425-KR-XL,0.0666666666666666,0.0666666666666666,0.0,1
JNE3425-KR-XXXL,0.0,0.0,0.0,1
JNE3426-KR-XS,0.0666666666666666,0.0,0.0666666666666666,1
JNE3427-KR-XL,0.0333333333333333,0.0,0.0333333333333333,1
JNE3429-KR-M,0.0333333333333333,0.0666666666666666,-0.03125,1
JNE3429-KR-S,0.1333333333333333,0.0666666666666666,0.0625,1
JNE3429-KR-XXL,0.0333333333333333,0.0,0.0333333333333333,1
JNE3431-KR-L,0.5,0.0333333333333333,0.4516129032258064,2
JNE3431-KR-M,0.5,0.1,0.3636363636363636,2
JNE3431-KR-S,0.1333333333333333,0.0333333333333333,0.0967741935483871,1
JNE3431-KR-XL,0.5333333333333333,0.1,0.3939393939393939,2
JNE3431-KR-XS,0.2666666666666666,0.0333333333333333,0.2258064516129032,2
JNE3431-KR-XXL,0.8333333333333334,0.2,0.5277777777777778,2
JNE3434-KR-L,0.0333333333333333,0.0,0.0333333333333333,1
JNE3434-KR-M,0.0666666666666666,0.1333333333333333,-0.0588235294117647,1
JNE3434-KR-S,0.1666666666666666,0.0,0.1666666666666666,2
JNE3434-KR-XXL,0.0666666666666666,0.0,0.0666666666666666,1
JNE3435-KR-XXL,0.1,0.0666666666666666,0.03125,1
JNE3436-KR-XL,0.0666666666666666,0.0333333333333333,0.032258064516129,1
JNE3437-KR-L,0.8,0.4,0.2857142857142857,2
JNE3437-KR-M,0.8333333333333334,0.6,0.1458333333333333,2
JNE3437-KR-S,0.5,0.5,0.0,1
JNE3437-KR-XL,0.9333333333333332,0.4333333333333333,0.3488372093023256,2
JNE3437-KR-XS,0.3,0.2666666666666666,0.0263157894736842,1
JNE3437-KR-XXL,0.9333333333333332,0.5666666666666667,0.2340425531914894,2
JNE3437-KR-XXXL,0.2333333333333333,0.3666666666666666,-0.097560975609756,1
JNE3438-KR-L,0.1,0.0,0.1,2
JNE3438-KR-XL,0.1,0.0666666666666666,0.03125,1
JNE3439-KR-L,0.2,0.2,0.0,1
JNE3439-KR-M,0.1333333333333333,0.2666666666666666,-0.1052631578947368,0
JNE3439-KR-S,0.2666666666666666,0.1666666666666666,0.0857142857142857,1
JNE3439-KR-XL,0.5333333333333333,0.8333333333333334,-0.1636363636363636,0
